gps_time,x,y,z,ve(m/3),vn(m/s),vu(m/s),roll(rad),pitch(rad),yaw(rad)
2020-10-13-16-05-39-619,11723693.383479,3123565.586106,16.483554,2.746182,-2.839302,0.018605,0.009085,-0.003067,2.355554
2020-10-13-16-05-39-630,11723693.411060,3123565.557506,16.483709,2.745347,-2.840455,0.010973,0.009474,-0.003067,2.355535
2020-10-13-16-05-39-640,11723693.438667,3123565.528967,16.484035,2.747006,-2.839434,0.022119,0.010380,-0.003167,2.355521
2020-10-13-16-05-39-650,11723693.466279,3123565.500378,16.484386,2.747996,-2.838099,0.032838,0.010444,-0.003148,2.355516
2020-10-13-16-05-39-660,11723693.493881,3123565.471806,16.484789,2.747537,-2.836455,0.039670,0.009987,-0.003021,2.355519
2020-10-13-16-05-39-670,11723693.521468,3123565.443245,16.485132,2.746591,-2.835860,0.035497,0.009413,-0.002902,2.355526
2020-10-13-16-05-39-680,11723693.549035,3123565.414742,16.485365,2.745426,-2.836449,0.020188,0.009684,-0.002881,2.355517
2020-10-13-16-05-39-690,11723693.576620,3123565.386182,16.485604,2.745299,-2.835580,0.017218,0.010177,-0.002907,2.355499
2020-10-13-16-05-39-700,11723693.604203,3123565.357625,16.485889,2.744479,-2.834324,0.021750,0.010620,-0.002929,2.355478
2020-10-13-16-05-39-710,11723693.631769,3123565.329098,16.486257,2.743987,-2.832600,0.031121,0.010640,-0.002906,2.355477
2020-10-13-16-05-39-720,11723693.659340,3123565.300617,16.486616,2.744655,-2.833281,0.029913,0.010046,-0.002792,2.355486
2020-10-13-16-05-39-730,11723693.686913,3123565.272078,16.486907,2.744224,-2.833018,0.025508,0.009995,-0.002779,2.355488
2020-10-13-16-05-39-740,11723693.714474,3123565.243544,16.487177,2.743177,-2.832729,0.022165,0.010178,-0.002803,2.355493
2020-10-13-16-05-39-750,11723693.742032,3123565.215021,16.487449,2.742131,-2.831156,0.021719,0.010420,-0.002847,2.355485
2020-10-13-16-05-39-759,11723693.769566,3123565.186581,16.487784,2.741719,-2.830082,0.024832,0.010402,-0.002870,2.355482
2020-10-13-16-05-39-769,11723693.797121,3123565.158062,16.488073,2.741900,-2.830201,0.025221,0.010379,-0.002881,2.355485
2020-10-13-16-05-39-779,11723693.824677,3123565.129546,16.488367,2.741770,-2.829771,0.025751,0.010376,-0.002917,2.355493
2020-10-13-16-05-39-789,11723693.852222,3123565.101061,16.488655,2.741213,-2.827554,0.025320,0.010363,-0.002946,2.355484
2020-10-13-16-05-39-799,11723693.879727,3123565.072652,16.488949,2.739006,-2.826885,0.022569,0.010188,-0.003010,2.355485
2020-10-13-16-05-39-809,11723693.907252,3123565.044152,16.489193,2.738707,-2.828502,0.019896,0.010175,-0.003029,2.355501
2020-10-13-16-05-39-819,11723693.934794,3123565.015659,16.489418,2.741135,-2.829159,0.017727,0.010322,-0.003105,2.355515
2020-10-13-16-05-39-829,11723693.962342,3123564.987175,16.489649,2.741842,-2.827714,0.017963,0.010461,-0.003245,2.355524
2020-10-13-16-05-39-839,11723693.989845,3123564.958780,16.489959,2.738175,-2.824611,0.022176,0.010224,-0.003276,2.355541
2020-10-13-16-05-39-849,11723694.017350,3123564.930319,16.490202,2.736521,-2.824052,0.021058,0.010006,-0.003346,2.355552
2020-10-13-16-05-39-859,11723694.044862,3123564.901857,16.490421,2.737289,-2.824482,0.018321,0.009961,-0.003396,2.355557
2020-10-13-16-05-39-869,11723694.072404,3123564.873391,16.490622,2.740516,-2.825313,0.015999,0.010056,-0.003465,2.355566
2020-10-13-16-05-39-880,11723694.099906,3123564.845010,16.490900,2.738107,-2.823007,0.019539,0.010040,-0.003546,2.355582
2020-10-13-16-05-39-890,11723694.127420,3123564.816564,16.491131,2.736903,-2.821601,0.019834,0.009829,-0.003558,2.355610
2020-10-13-16-05-39-900,11723694.154923,3123564.788128,16.491328,2.736895,-2.821836,0.016598,0.009600,-0.003559,2.355625
2020-10-13-16-05-39-910,11723694.182447,3123564.759681,16.491501,2.739390,-2.823440,0.013417,0.009508,-0.003555,2.355628
2020-10-13-16-05-39-920,11723694.209962,3123564.731281,16.491726,2.739331,-2.824262,0.015137,0.009791,-0.003644,2.355643
2020-10-13-16-05-39-930,11723694.237480,3123564.702837,16.491952,2.737852,-2.822028,0.019258,0.009737,-0.003623,2.355658
2020-10-13-16-05-39-940,11723694.264973,3123564.674425,16.492180,2.737041,-2.820330,0.020493,0.009411,-0.003589,2.355668
2020-10-13-16-05-39-950,11723694.292491,3123564.645993,16.492375,2.737240,-2.819821,0.017641,0.008974,-0.003530,2.355659
2020-10-13-16-05-39-960,11723694.319982,3123564.617612,16.492520,2.738102,-2.823113,0.009215,0.009022,-0.003531,2.355660
2020-10-13-16-05-39-970,11723694.347488,3123564.589157,16.492659,2.736397,-2.822966,0.008679,0.009275,-0.003539,2.355660
2020-10-13-16-05-39-980,11723694.374995,3123564.560724,16.492855,2.736450,-2.821191,0.014583,0.009509,-0.003515,2.355661
2020-10-13-16-05-39-990,11723694.402513,3123564.532316,16.493099,2.738105,-2.818945,0.021062,0.009420,-0.003463,2.355647
2020-10-13-16-05-40-000,11723694.430016,3123564.503968,16.493349,2.738789,-2.819375,0.019417,0.008504,-0.003270,2.355643
2020-10-13-16-05-40-009,11723694.457535,3123564.475540,16.493478,2.738651,-2.820275,0.009476,0.008198,-0.003197,2.355651
2020-10-13-16-05-40-019,11723694.485056,3123564.447113,16.493535,2.738704,-2.820476,0.000205,0.008406,-0.003169,2.355652
2020-10-13-16-05-40-029,11723694.512584,3123564.418689,16.493600,2.739484,-2.820516,-0.001109,0.009002,-0.003167,2.355639
2020-10-13-16-05-40-039,11723694.540051,3123564.390289,16.493866,2.738434,-2.818029,0.014100,0.009030,-0.003124,2.355629
2020-10-13-16-05-40-049,11723694.567542,3123564.361823,16.494053,2.737517,-2.816290,0.017509,0.008602,-0.002993,2.355635
2020-10-13-16-05-40-059,11723694.595028,3123564.333367,16.494181,2.737213,-2.815474,0.012049,0.008098,-0.002860,2.355630
2020-10-13-16-05-40-069,11723694.622501,3123564.304888,16.494233,2.738135,-2.817885,0.000717,0.008274,-0.002811,2.355600
2020-10-13-16-05-40-079,11723694.649987,3123564.276417,16.494277,2.738131,-2.818485,-0.001190,0.008669,-0.002807,2.355587
2020-10-13-16-05-40-089,11723694.677473,3123564.247949,16.494374,2.736940,-2.817057,0.005036,0.009054,-0.002802,2.355570
2020-10-13-16-05-40-099,11723694.704944,3123564.219498,16.494551,2.735478,-2.815245,0.014618,0.009006,-0.002738,2.355562
2020-10-13-16-05-40-109,11723694.732412,3123564.191062,16.494750,2.735391,-2.813924,0.019440,0.008428,-0.002587,2.355549
2020-10-13-16-05-40-119,11723694.759864,3123564.162584,16.494819,2.736276,-2.817643,0.006221,0.008054,-0.002532,2.355530
2020-10-13-16-05-40-130,11723694.787327,3123564.134109,16.494889,2.735647,-2.819138,0.001951,0.008418,-0.002540,2.355515
2020-10-13-16-05-40-140,11723694.814789,3123564.105640,16.495000,2.734247,-2.817459,0.005477,0.008844,-0.002577,2.355494
2020-10-13-16-05-40-150,11723694.842229,3123564.077199,16.495169,2.732051,-2.814481,0.012226,0.008920,-0.002567,2.355479
2020-10-13-16-05-40-160,11723694.869646,3123564.048755,16.495374,2.732179,-2.814595,0.015669,0.008437,-0.002499,2.355480
2020-10-13-16-05-40-170,11723694.897081,3123564.020298,16.495529,2.732665,-2.816615,0.013519,0.008310,-0.002486,2.355467
2020-10-13-16-05-40-180,11723694.924527,3123563.991831,16.495682,2.732529,-2.816763,0.012307,0.008385,-0.002524,2.355457
2020-10-13-16-05-40-190,11723694.951919,3123563.963396,16.495841,2.729276,-2.815419,0.012370,0.008544,-0.002591,2.355447
2020-10-13-16-05-40-200,11723694.979290,3123563.934950,16.496057,2.727154,-2.814769,0.015878,0.008595,-0.002590,2.355416
2020-10-13-16-05-40-210,11723695.006696,3123563.906495,16.496251,2.728317,-2.815547,0.016978,0.008526,-0.002604,2.355401
2020-10-13-16-05-40-220,11723695.034113,3123563.878046,16.496442,2.730710,-2.816101,0.016737,0.008563,-0.002652,2.355380
2020-10-13-16-05-40-230,11723695.061528,3123563.849596,16.496646,2.730572,-2.815634,0.017516,0.008657,-0.002719,2.355366
2020-10-13-16-05-40-240,11723695.088875,3123563.821168,16.496874,2.726579,-2.813902,0.017533,0.008486,-0.002711,2.355369
2020-10-13-16-05-40-250,11723695.116261,3123563.792735,16.497049,2.726591,-2.813515,0.014407,0.008453,-0.002740,2.355359
2020-10-13-16-05-40-259,11723695.143658,3123563.764299,16.497206,2.728133,-2.814128,0.011938,0.008584,-0.002783,2.355342
2020-10-13-16-05-40-269,11723695.171068,3123563.735867,16.497363,2.730525,-2.814799,0.011383,0.008805,-0.002846,2.355328
2020-10-13-16-05-40-279,11723695.198420,3123563.707440,16.497563,2.726387,-2.812887,0.013905,0.008743,-0.002886,2.355341
2020-10-13-16-05-40-289,11723695.225809,3123563.679012,16.497714,2.726044,-2.812189,0.012226,0.008708,-0.002867,2.355332
2020-10-13-16-05-40-299,11723695.253197,3123563.650586,16.497835,2.727049,-2.812901,0.008950,0.008651,-0.002881,2.355326
2020-10-13-16-05-40-309,11723695.280594,3123563.622145,16.497932,2.728102,-2.814380,0.005957,0.008701,-0.002880,2.355320
2020-10-13-16-05-40-319,11723695.307951,3123563.593724,16.498026,2.727243,-2.813342,0.003758,0.008956,-0.002933,2.355341
2020-10-13-16-05-40-329,11723695.335324,3123563.565307,16.498119,2.725690,-2.811985,0.005464,0.009122,-0.002934,2.355340
2020-10-13-16-05-40-339,11723695.362704,3123563.536899,16.498241,2.726176,-2.811227,0.008955,0.009138,-0.002904,2.355338
2020-10-13-16-05-40-349,11723695.390088,3123563.508475,16.498361,2.725966,-2.811473,0.009931,0.008986,-0.002865,2.355344
2020-10-13-16-05-40-359,11723695.417432,3123563.480058,16.498455,2.725543,-2.812407,0.005702,0.008904,-0.002768,2.355365
2020-10-13-16-05-40-369,11723695.444786,3123563.451650,16.498524,2.724531,-2.812228,0.003295,0.008997,-0.002770,2.355372
2020-10-13-16-05-40-380,11723695.472154,3123563.423228,16.498611,2.724082,-2.811924,0.004590,0.009167,-0.002727,2.355381
2020-10-13-16-05-40-390,11723695.499510,3123563.394814,16.498723,2.724412,-2.812600,0.007604,0.009290,-0.002670,2.355403
2020-10-13-16-05-40-400,11723695.526875,3123563.366398,16.498882,2.725680,-2.811525,0.010842,0.009086,-0.002625,2.355412
2020-10-13-16-05-40-410,11723695.554242,3123563.337988,16.499000,2.725196,-2.811359,0.009815,0.008857,-0.002564,2.355423
2020-10-13-16-05-40-420,11723695.581598,3123563.309580,16.499077,2.724254,-2.811554,0.005324,0.008730,-0.002524,2.355439
2020-10-13-16-05-40-430,11723695.608978,3123563.281147,16.499122,2.724569,-2.812260,0.001084,0.008872,-0.002499,2.355457
2020-10-13-16-05-40-440,11723695.636306,3123563.252749,16.499238,2.724326,-2.811495,0.005315,0.009229,-0.002556,2.355461
2020-10-13-16-05-40-450,11723695.663655,3123563.224365,16.499356,2.723814,-2.809686,0.009487,0.009217,-0.002531,2.355460
2020-10-13-16-05-40-460,11723695.691014,3123563.195970,16.499488,2.723202,-2.808631,0.011642,0.008960,-0.002484,2.355470
2020-10-13-16-05-40-470,11723695.718373,3123563.167589,16.499599,2.724011,-2.808370,0.010153,0.008656,-0.002433,2.355479
2020-10-13-16-05-40-480,11723695.745719,3123563.139171,16.499653,2.723997,-2.810357,0.002838,0.008743,-0.002474,2.355476
2020-10-13-16-05-40-490,11723695.773059,3123563.110797,16.499717,2.723343,-2.809382,0.002390,0.008895,-0.002523,2.355466
2020-10-13-16-05-40-500,11723695.800422,3123563.082413,16.499800,2.723681,-2.808266,0.004543,0.008998,-0.002556,2.355460
2020-10-13-16-05-40-509,11723695.827778,3123563.054045,16.499908,2.724291,-2.807670,0.007702,0.008982,-0.002563,2.355454
2020-10-13-16-05-40-519,11723695.855129,3123563.025663,16.500027,2.725148,-2.807822,0.007386,0.008576,-0.002571,2.355440
2020-10-13-16-05-40-529,11723695.882498,3123562.997290,16.500085,2.725122,-2.807363,0.003091,0.008419,-0.002609,2.355441
2020-10-13-16-05-40-539,11723695.909849,3123562.968931,16.500130,2.723707,-2.806659,0.000805,0.008517,-0.002694,2.355433
2020-10-13-16-05-40-549,11723695.937179,3123562.940560,16.500191,2.721237,-2.807224,0.001811,0.008860,-0.002799,2.355405
2020-10-13-16-05-40-559,11723695.964502,3123562.912217,16.500386,2.722322,-2.805548,0.012999,0.008957,-0.002873,2.355382
2020-10-13-16-05-40-569,11723695.991860,3123562.883864,16.500574,2.722938,-2.804634,0.018587,0.008806,-0.002940,2.355365
2020-10-13-16-05-40-579,11723696.019226,3123562.855519,16.500791,2.723671,-2.803576,0.021762,0.008545,-0.002965,2.355344
2020-10-13-16-05-40-589,11723696.046553,3123562.827199,16.500967,2.722372,-2.803189,0.018388,0.008145,-0.003011,2.355329
2020-10-13-16-05-40-599,11723696.073865,3123562.798857,16.501070,2.721717,-2.804294,0.008410,0.008389,-0.003089,2.355337
2020-10-13-16-05-40-609,11723696.101211,3123562.770526,16.501215,2.722862,-2.804066,0.010282,0.008870,-0.003241,2.355316
2020-10-13-16-05-40-619,11723696.128557,3123562.742199,16.501462,2.723026,-2.803580,0.020948,0.009216,-0.003357,2.355293
2020-10-13-16-05-40-630,11723696.155898,3123562.713898,16.501815,2.722688,-2.801216,0.033644,0.008976,-0.003393,2.355291
2020-10-13-16-05-40-640,11723696.183199,3123562.685590,16.502082,2.720330,-2.800788,0.026648,0.008015,-0.003301,2.355298
2020-10-13-16-05-40-650,11723696.210538,3123562.657273,16.502291,2.721125,-2.801793,0.018299,0.007839,-0.003317,2.355291
2020-10-13-16-05-40-660,11723696.237871,3123562.628961,16.502429,2.722019,-2.802741,0.009595,0.008141,-0.003406,2.355293
2020-10-13-16-05-40-670,11723696.265216,3123562.600654,16.502593,2.722321,-2.801620,0.009722,0.008779,-0.003519,2.355306
2020-10-13-16-05-40-680,11723696.292505,3123562.572368,16.502964,2.719635,-2.799464,0.028422,0.008987,-0.003605,2.355310
2020-10-13-16-05-40-690,11723696.319828,3123562.544073,16.503317,2.718824,-2.798710,0.036326,0.008592,-0.003543,2.355308
2020-10-13-16-05-40-700,11723696.347145,3123562.515796,16.503646,2.720098,-2.798993,0.034730,0.008029,-0.003443,2.355317
2020-10-13-16-05-40-710,11723696.374476,3123562.487510,16.503882,2.720892,-2.799046,0.024999,0.007750,-0.003419,2.355328
2020-10-13-16-05-40-720,11723696.401759,3123562.459214,16.504095,2.718660,-2.799506,0.017907,0.008424,-0.003482,2.355339
2020-10-13-16-05-40-730,11723696.429066,3123562.430936,16.504347,2.718088,-2.798451,0.021131,0.008774,-0.003506,2.355340
2020-10-13-16-05-40-740,11723696.456390,3123562.402660,16.504656,2.719158,-2.797469,0.027944,0.008886,-0.003520,2.355335
2020-10-13-16-05-40-750,11723696.483697,3123562.374394,16.505012,2.719397,-2.797619,0.034262,0.008633,-0.003443,2.355346
2020-10-13-16-05-40-759,11723696.510968,3123562.346117,16.505310,2.717514,-2.798237,0.027685,0.007993,-0.003334,2.355367
2020-10-13-16-05-40-769,11723696.538268,3123562.317833,16.505542,2.717159,-2.798839,0.020026,0.007983,-0.003296,2.355368
2020-10-13-16-05-40-779,11723696.565558,3123562.289559,16.505745,2.717212,-2.799061,0.015664,0.008195,-0.003263,2.355363
2020-10-13-16-05-40-789,11723696.592854,3123562.261266,16.505942,2.717121,-2.800030,0.014595,0.008351,-0.003257,2.355367
2020-10-13-16-05-40-799,11723696.620107,3123562.232990,16.506174,2.715529,-2.798754,0.016898,0.008409,-0.003213,2.355377
2020-10-13-16-05-40-809,11723696.647394,3123562.204713,16.506372,2.716358,-2.798531,0.017356,0.008382,-0.003152,2.355366
2020-10-13-16-05-40-819,11723696.674687,3123562.176418,16.506554,2.716189,-2.799112,0.015991,0.008191,-0.003099,2.355354
2020-10-13-16-05-40-829,11723696.701955,3123562.148129,16.506699,2.714626,-2.799606,0.012393,0.007967,-0.003021,2.355352
2020-10-13-16-05-40-839,11723696.729181,3123562.119839,16.506795,2.713442,-2.800435,0.005471,0.008169,-0.002991,2.355335
2020-10-13-16-05-40-849,11723696.756450,3123562.091537,16.506871,2.713591,-2.800547,0.003474,0.008335,-0.002968,2.355312
2020-10-13-16-05-40-859,11723696.783715,3123562.063243,16.506948,2.714357,-2.800670,0.003796,0.008439,-0.002954,2.355285
2020-10-13-16-05-40-869,11723696.810976,3123562.034955,16.507034,2.713972,-2.799743,0.005169,0.008450,-0.002953,2.355261
2020-10-13-16-05-40-880,11723696.838206,3123562.006658,16.507126,2.711941,-2.799431,0.004522,0.008262,-0.002925,2.355242
2020-10-13-16-05-40-890,11723696.865441,3123561.978358,16.507172,2.709813,-2.799686,0.002055,0.008315,-0.002952,2.355208
2020-10-13-16-05-40-900,11723696.892659,3123561.950081,16.507224,2.709502,-2.799522,0.002177,0.008486,-0.002982,2.355177
2020-10-13-16-05-40-910,11723696.919899,3123561.921782,16.507302,2.710257,-2.799917,0.004727,0.008781,-0.003002,2.355158
2020-10-13-16-05-40-920,11723696.947088,3123561.893530,16.507480,2.709164,-2.797161,0.012746,0.008673,-0.003055,2.355132
2020-10-13-16-05-40-930,11723696.974302,3123561.865258,16.507620,2.707638,-2.796501,0.013691,0.008495,-0.003044,2.355104
2020-10-13-16-05-40-940,11723697.001508,3123561.837002,16.507739,2.707452,-2.795756,0.011332,0.008362,-0.003095,2.355079
2020-10-13-16-05-40-950,11723697.028712,3123561.808726,16.507835,2.707399,-2.797474,0.008152,0.008524,-0.003188,2.355056
2020-10-13-16-05-40-960,11723697.055890,3123561.780461,16.508051,2.707150,-2.797061,0.016830,0.009195,-0.003338,2.355046
2020-10-13-16-05-40-970,11723697.083071,3123561.752226,16.508315,2.705757,-2.794523,0.026480,0.009240,-0.003424,2.355039
2020-10-13-16-05-40-980,11723697.110272,3123561.723987,16.508627,2.705630,-2.792510,0.032678,0.008996,-0.003445,2.355013
2020-10-13-16-05-40-990,11723697.137456,3123561.695776,16.508928,2.706179,-2.791720,0.032413,0.008575,-0.003486,2.354979
2020-10-13-16-05-41-000,11723697.164622,3123561.667525,16.509137,2.705776,-2.794269,0.020786,0.008621,-0.003553,2.354996
2020-10-13-16-05-41-009,11723697.191793,3123561.639308,16.509351,2.705160,-2.793360,0.017830,0.009057,-0.003713,2.354994
2020-10-13-16-05-41-019,11723697.218967,3123561.611092,16.509627,2.704286,-2.791988,0.023424,0.009627,-0.003856,2.354979
2020-10-13-16-05-41-029,11723697.246164,3123561.582887,16.510030,2.705593,-2.790152,0.036757,0.009854,-0.003937,2.354968
2020-10-13-16-05-41-039,11723697.273332,3123561.554896,16.510368,2.706006,-2.788870,0.041928,0.008994,-0.003872,2.354965
2020-10-13-16-05-41-049,11723697.300500,3123561.526864,16.510644,2.705023,-2.789462,0.036415,0.008577,-0.003835,2.354977
2020-10-13-16-05-41-059,11723697.327680,3123561.498804,16.510827,2.703909,-2.790326,0.025406,0.008551,-0.003892,2.354977
2020-10-13-16-05-41-069,11723697.354862,3123561.470741,16.510965,2.703999,-2.791155,0.017999,0.009075,-0.003964,2.354956
2020-10-13-16-05-41-079,11723697.382053,3123561.442778,16.511225,2.706611,-2.789962,0.031809,0.009839,-0.004048,2.354943
2020-10-13-16-05-41-089,11723697.409241,3123561.414747,16.511535,2.706347,-2.788382,0.039394,0.009580,-0.004021,2.354926
2020-10-13-16-05-41-099,11723697.436416,3123561.386721,16.511826,2.705464,-2.787962,0.038831,0.008863,-0.003904,2.354909
2020-10-13-16-05-41-109,11723697.463607,3123561.358673,16.511986,2.705689,-2.789217,0.026381,0.008265,-0.003821,2.354893
2020-10-13-16-05-41-119,11723697.490800,3123561.330676,16.511960,2.707233,-2.792791,0.009304,0.009004,-0.003854,2.354873
2020-10-13-16-05-41-130,11723697.518004,3123561.302607,16.512033,2.706377,-2.791506,0.009513,0.009602,-0.003895,2.354860
2020-10-13-16-05-41-140,11723697.545179,3123561.274582,16.512160,2.704590,-2.787974,0.016275,0.009855,-0.003903,2.354826
2020-10-13-16-05-41-150,11723697.572359,3123561.246574,16.512336,2.704444,-2.785308,0.023388,0.009613,-0.003818,2.354785
2020-10-13-16-05-41-160,11723697.599566,3123561.218624,16.512397,2.707248,-2.786597,0.017506,0.008777,-0.003617,2.354742
2020-10-13-16-05-41-170,11723697.626766,3123561.190600,16.512414,2.707345,-2.787232,0.006910,0.008603,-0.003538,2.354718
2020-10-13-16-05-41-180,11723697.653955,3123561.162585,16.512355,2.706010,-2.786280,-0.002585,0.008890,-0.003513,2.354688
2020-10-13-16-05-41-190,11723697.681142,3123561.134577,16.512294,2.705124,-2.785100,-0.004630,0.009506,-0.003536,2.354641
2020-10-13-16-05-41-200,11723697.708345,3123561.106661,16.512360,2.707689,-2.784154,0.011525,0.009760,-0.003441,2.354596
2020-10-13-16-05-41-210,11723697.735570,3123561.078660,16.512432,2.708927,-2.783206,0.015617,0.009369,-0.003337,2.354559
2020-10-13-16-05-41-220,11723697.762768,3123561.050677,16.512460,2.707677,-2.782855,0.011749,0.008817,-0.003213,2.354525
2020-10-13-16-05-41-230,11723697.789951,3123561.022698,16.512394,2.705606,-2.782189,0.001533,0.008549,-0.003106,2.354487
