gps_time,x,y,z,ve(m/3),vn(m/s),vu(m/s),roll(rad),pitch(rad),yaw(rad)
2020-10-13-16-06-07-109,-1367.146004,-2785.481054,15.954028,2.092599,-2.154697,-0.002064,0.008593,-0.007359,2.353184
2020-10-13-16-06-07-119,-1367.125220,-2785.502493,15.954136,2.091979,-2.154555,0.003606,0.009252,-0.007294,2.353210
2020-10-13-16-06-07-130,-1367.104389,-2785.523967,15.954295,2.091545,-2.153859,0.013152,0.009438,-0.007160,2.353247
2020-10-13-16-06-07-140,-1367.083558,-2785.545435,15.954500,2.092044,-2.153393,0.019299,0.009326,-0.007009,2.353281
2020-10-13-16-06-07-150,-1367.062727,-2785.566925,15.954699,2.091983,-2.154814,0.019613,0.009076,-0.006839,2.353323
2020-10-13-16-06-07-160,-1367.041983,-2785.588382,15.954870,2.088946,-2.156198,0.013079,0.009188,-0.006755,2.353353
2020-10-13-16-06-07-170,-1367.021189,-2785.609877,15.955027,2.087934,-2.156495,0.010903,0.009577,-0.006694,2.353387
2020-10-13-16-06-07-180,-1367.000391,-2785.631367,15.955226,2.087635,-2.155381,0.014417,0.010017,-0.006635,2.353408
2020-10-13-16-06-07-190,-1366.979607,-2785.652849,15.955488,2.087348,-2.154956,0.021387,0.010157,-0.006595,2.353419
2020-10-13-16-06-07-200,-1366.958892,-2785.674298,15.955747,2.085196,-2.154812,0.020331,0.009798,-0.006497,2.353413
2020-10-13-16-06-07-210,-1366.938140,-2785.695793,15.955947,2.083120,-2.155490,0.016106,0.009763,-0.006439,2.353428
2020-10-13-16-06-07-220,-1366.917401,-2785.717287,15.956102,2.082560,-2.156525,0.010730,0.010036,-0.006410,2.353439
2020-10-13-16-06-07-230,-1366.896658,-2785.738791,15.956272,2.081976,-2.156632,0.010541,0.010570,-0.006433,2.353427
2020-10-13-16-06-07-240,-1366.875967,-2785.760249,15.956558,2.082557,-2.156365,0.019103,0.010738,-0.006417,2.353413
2020-10-13-16-06-07-250,-1366.855229,-2785.781755,15.956788,2.081971,-2.156469,0.020152,0.010510,-0.006360,2.353400
2020-10-13-16-06-07-259,-1366.834498,-2785.803275,15.956947,2.081396,-2.157935,0.013317,0.010142,-0.006285,2.353384
2020-10-13-16-06-07-269,-1366.813766,-2785.824816,15.956993,2.081506,-2.160333,0.001021,0.010050,-0.006231,2.353379
2020-10-13-16-06-07-279,-1366.793079,-2785.846316,15.956985,2.081826,-2.160513,-0.009120,0.010824,-0.006384,2.353373
2020-10-13-16-06-07-289,-1366.772352,-2785.867844,15.956983,2.081188,-2.159182,-0.007659,0.011416,-0.006443,2.353386
2020-10-13-16-06-07-299,-1366.751618,-2785.889353,15.957044,2.081035,-2.156289,-0.000088,0.011716,-0.006465,2.353391
2020-10-13-16-06-07-309,-1366.730887,-2785.910830,15.957139,2.081545,-2.153406,0.005845,0.011447,-0.006425,2.353372
2020-10-13-16-06-07-319,-1366.710226,-2785.932285,15.957116,2.080342,-2.154872,-0.006588,0.010652,-0.006309,2.353348
2020-10-13-16-06-07-329,-1366.689503,-2785.953787,15.956991,2.080099,-2.155741,-0.018790,0.010760,-0.006282,2.353327
2020-10-13-16-06-07-339,-1366.668775,-2785.975288,15.956812,2.080672,-2.155971,-0.026172,0.011392,-0.006315,2.353313
2020-10-13-16-06-07-349,-1366.648012,-2785.996780,15.956694,2.083446,-2.154765,-0.021697,0.012207,-0.006386,2.353291
2020-10-13-16-06-07-359,-1366.627291,-2786.018210,15.956746,2.086193,-2.153577,-0.006124,0.011829,-0.006282,2.353278
2020-10-13-16-06-07-369,-1366.606508,-2786.039695,15.956677,2.086629,-2.153400,-0.008451,0.011223,-0.006179,2.353290
2020-10-13-16-06-07-380,-1366.585742,-2786.061164,15.956490,2.086186,-2.153284,-0.021005,0.010794,-0.006079,2.353321
2020-10-13-16-06-07-390,-1366.564948,-2786.082649,15.956206,2.087199,-2.153608,-0.033654,0.011143,-0.006056,2.353340
2020-10-13-16-06-07-400,-1366.544202,-2786.104077,15.956046,2.087198,-2.151912,-0.026273,0.012376,-0.006214,2.353343
2020-10-13-16-06-07-410,-1366.523414,-2786.125518,15.955934,2.086934,-2.149269,-0.014495,0.012438,-0.006159,2.353364
2020-10-13-16-06-07-420,-1366.502612,-2786.146937,15.955837,2.087638,-2.146331,-0.010272,0.011757,-0.006044,2.353383
2020-10-13-16-06-07-430,-1366.481807,-2786.168367,15.955646,2.088656,-2.147138,-0.018171,0.010998,-0.005922,2.353401
2020-10-13-16-06-07-440,-1366.461030,-2786.189800,15.955317,2.091022,-2.151696,-0.036287,0.011423,-0.005993,2.353424
2020-10-13-16-06-07-450,-1366.440205,-2786.211261,15.955009,2.091259,-2.152618,-0.038359,0.012083,-0.006106,2.353455
2020-10-13-16-06-07-460,-1366.419375,-2786.232712,15.954790,2.090852,-2.151002,-0.028948,0.012627,-0.006184,2.353499
2020-10-13-16-06-07-470,-1366.398536,-2786.254137,15.954684,2.091129,-2.147756,-0.015289,0.012508,-0.006205,2.353534
2020-10-13-16-06-07-480,-1366.377766,-2786.275525,15.954513,2.090633,-2.148585,-0.020518,0.011317,-0.006132,2.353568
2020-10-13-16-06-07-490,-1366.356946,-2786.296978,15.954250,2.089071,-2.150237,-0.029978,0.011199,-0.006201,2.353607
2020-10-13-16-06-07-500,-1366.336159,-2786.318425,15.953949,2.086449,-2.150926,-0.035939,0.011784,-0.006329,2.353636
2020-10-13-16-06-07-509,-1366.315371,-2786.339861,15.953757,2.084997,-2.149233,-0.027675,0.012678,-0.006446,2.353654
2020-10-13-16-06-07-519,-1366.294619,-2786.361237,15.953794,2.086273,-2.147180,-0.006183,0.012312,-0.006470,2.353663
2020-10-13-16-06-07-529,-1366.273816,-2786.382674,15.953747,2.087670,-2.148667,-0.003705,0.011697,-0.006419,2.353690
2020-10-13-16-06-07-539,-1366.253016,-2786.404125,15.953634,2.088299,-2.151066,-0.010995,0.011278,-0.006444,2.353722
2020-10-13-16-06-07-549,-1366.232223,-2786.425616,15.953482,2.087115,-2.154404,-0.017728,0.011509,-0.006551,2.353756
2020-10-13-16-06-07-559,-1366.211488,-2786.447028,15.953475,2.086130,-2.151605,-0.008521,0.012533,-0.006697,2.353804
2020-10-13-16-06-07-569,-1366.190697,-2786.468479,15.953530,2.086399,-2.150381,0.004041,0.012617,-0.006758,2.353837
2020-10-13-16-06-07-579,-1366.169887,-2786.489938,15.953648,2.087127,-2.149594,0.012413,0.012114,-0.006680,2.353870
2020-10-13-16-06-07-589,-1366.149088,-2786.511390,15.953700,2.088267,-2.150638,0.007971,0.011375,-0.006598,2.353894
2020-10-13-16-06-07-599,-1366.128337,-2786.532850,15.953629,2.087163,-2.153356,-0.008384,0.011706,-0.006653,2.353922
2020-10-13-16-06-07-609,-1366.107538,-2786.554316,15.953598,2.087823,-2.152976,-0.009003,0.012288,-0.006741,2.353941
2020-10-13-16-06-07-619,-1366.086724,-2786.575791,15.953649,2.088671,-2.152713,-0.000394,0.012692,-0.006787,2.353957
2020-10-13-16-06-07-630,-1366.065892,-2786.597272,15.953807,2.089623,-2.152308,0.012023,0.012561,-0.006770,2.353973
2020-10-13-16-06-07-640,-1366.045113,-2786.618714,15.953885,2.091282,-2.154138,0.004824,0.011485,-0.006656,2.353990
2020-10-13-16-06-07-650,-1366.024279,-2786.640214,15.953871,2.090839,-2.155337,-0.005272,0.011319,-0.006689,2.353998
2020-10-13-16-06-07-660,-1366.003444,-2786.661721,15.953784,2.090393,-2.155933,-0.014478,0.011681,-0.006753,2.353997
2020-10-13-16-06-07-670,-1365.982614,-2786.683222,15.953709,2.090168,-2.155754,-0.015438,0.012317,-0.006833,2.353983
2020-10-13-16-06-07-680,-1365.961808,-2786.704679,15.953771,2.091839,-2.154499,-0.004388,0.012276,-0.006881,2.353951
2020-10-13-16-06-07-690,-1365.940943,-2786.726184,15.953742,2.093665,-2.155189,-0.004938,0.011840,-0.006861,2.353929
2020-10-13-16-06-07-700,-1365.920084,-2786.747698,15.953625,2.094052,-2.156802,-0.013845,0.011332,-0.006862,2.353906
2020-10-13-16-06-07-710,-1365.899225,-2786.769242,15.953391,2.093170,-2.159047,-0.026865,0.011260,-0.006898,2.353891
2020-10-13-16-06-07-720,-1365.878416,-2786.790747,15.953165,2.092489,-2.159088,-0.030955,0.012306,-0.007057,2.353854
2020-10-13-16-06-07-730,-1365.857540,-2786.812282,15.952958,2.093999,-2.158213,-0.026055,0.012762,-0.007144,2.353817
2020-10-13-16-06-07-740,-1365.836660,-2786.833808,15.952812,2.094760,-2.156966,-0.018127,0.012662,-0.007181,2.353789
2020-10-13-16-06-07-750,-1365.815789,-2786.855330,15.952668,2.094083,-2.156260,-0.015408,0.012077,-0.007170,2.353761
2020-10-13-16-06-07-759,-1365.795000,-2786.876825,15.952383,2.091561,-2.157894,-0.030404,0.011882,-0.007187,2.353731
2020-10-13-16-06-07-769,-1365.774151,-2786.898351,15.952096,2.091331,-2.157756,-0.034218,0.012408,-0.007288,2.353693
2020-10-13-16-06-07-779,-1365.753287,-2786.919874,15.951853,2.092232,-2.156618,-0.030034,0.013075,-0.007393,2.353657
2020-10-13-16-06-07-789,-1365.732477,-2786.941352,15.951785,2.092218,-2.155627,-0.014337,0.012861,-0.007441,2.353645
2020-10-13-16-06-07-799,-1365.711618,-2786.962866,15.951658,2.092517,-2.155853,-0.012833,0.012486,-0.007429,2.353641
2020-10-13-16-06-07-809,-1365.690760,-2786.984392,15.951510,2.092171,-2.156870,-0.016098,0.012309,-0.007472,2.353639
2020-10-13-16-06-07-819,-1365.669906,-2787.005909,15.951344,2.092021,-2.156774,-0.019180,0.012572,-0.007556,2.353639
2020-10-13-16-06-07-829,-1365.649058,-2787.027426,15.951214,2.091157,-2.156199,-0.017131,0.013102,-0.007670,2.353652
2020-10-13-16-06-07-839,-1365.628253,-2787.048889,15.951272,2.090791,-2.153776,-0.001690,0.013233,-0.007737,2.353673
2020-10-13-16-06-07-849,-1365.607396,-2787.070389,15.951303,2.091323,-2.153265,0.003734,0.012934,-0.007733,2.353683
2020-10-13-16-06-07-859,-1365.586544,-2787.091889,15.951325,2.091722,-2.154159,0.002993,0.012495,-0.007704,2.353713
2020-10-13-16-06-07-869,-1365.565727,-2787.113363,15.951299,2.092381,-2.154566,-0.006276,0.012716,-0.007785,2.353744
2020-10-13-16-06-07-880,-1365.544875,-2787.134864,15.951300,2.091975,-2.155043,-0.003455,0.013065,-0.007839,2.353777
2020-10-13-16-06-07-890,-1365.523998,-2787.156371,15.951370,2.093463,-2.154680,0.004681,0.013332,-0.007860,2.353811
2020-10-13-16-06-07-900,-1365.503094,-2787.177878,15.951477,2.095759,-2.153950,0.010048,0.013037,-0.007832,2.353845
2020-10-13-16-06-07-910,-1365.482209,-2787.199376,15.951580,2.096187,-2.154399,0.010704,0.012434,-0.007745,2.353890
2020-10-13-16-06-07-920,-1365.461362,-2787.220846,15.951567,2.096459,-2.155128,-0.003272,0.012313,-0.007746,2.353933
2020-10-13-16-06-07-930,-1365.440466,-2787.242356,15.951562,2.095923,-2.155360,-0.005541,0.012657,-0.007774,2.353963
2020-10-13-16-06-07-940,-1365.419566,-2787.263854,15.951607,2.095806,-2.153920,-0.000458,0.012990,-0.007780,2.353995
2020-10-13-16-06-07-950,-1365.398646,-2787.285349,15.951696,2.096709,-2.152465,0.005669,0.012914,-0.007785,2.354021
2020-10-13-16-06-07-960,-1365.377798,-2787.306798,15.951804,2.096632,-2.153016,0.005882,0.012088,-0.007648,2.354054
2020-10-13-16-06-07-970,-1365.356880,-2787.328306,15.951814,2.097087,-2.154226,-0.001318,0.011837,-0.007638,2.354080
2020-10-13-16-06-07-980,-1365.335970,-2787.349805,15.951785,2.097209,-2.154437,-0.006902,0.011940,-0.007628,2.354107
2020-10-13-16-06-07-990,-1365.315057,-2787.371303,15.951780,2.097413,-2.154264,-0.006095,0.012274,-0.007628,2.354113
2020-10-13-16-06-08-000,-1365.294164,-2787.392768,15.951871,2.099217,-2.153555,0.001331,0.012099,-0.007619,2.354117
2020-10-13-16-06-08-009,-1365.273216,-2787.414270,15.951890,2.100784,-2.153773,0.000373,0.011668,-0.007549,2.354125
2020-10-13-16-06-08-019,-1365.252257,-2787.435772,15.951830,2.102502,-2.154532,-0.007632,0.011219,-0.007522,2.354132
2020-10-13-16-06-08-029,-1365.231302,-2787.457283,15.951699,2.102199,-2.155089,-0.016431,0.011124,-0.007536,2.354140
2020-10-13-16-06-08-039,-1365.210487,-2787.478680,15.951591,2.101107,-2.153904,-0.018165,0.011732,-0.007649,2.354140
2020-10-13-16-06-08-049,-1365.189576,-2787.500141,15.951477,2.101324,-2.153238,-0.014460,0.011871,-0.007687,2.354129
2020-10-13-16-06-08-059,-1365.168654,-2787.521605,15.951398,2.102136,-2.153136,-0.009707,0.011647,-0.007671,2.354122
2020-10-13-16-06-08-069,-1365.147732,-2787.543065,15.951303,2.103142,-2.153541,-0.009595,0.011147,-0.007626,2.354112
2020-10-13-16-06-08-079,-1365.126860,-2787.564499,15.951070,2.102825,-2.154462,-0.023440,0.010834,-0.007645,2.354097
2020-10-13-16-06-08-089,-1365.105932,-2787.585981,15.950817,2.103104,-2.155783,-0.029758,0.011059,-0.007701,2.354073
2020-10-13-16-06-08-099,-1365.085002,-2787.607463,15.950559,2.103689,-2.156422,-0.030769,0.011376,-0.007776,2.354044
2020-10-13-16-06-08-109,-1365.064056,-2787.628960,15.950346,2.104634,-2.157220,-0.026040,0.011496,-0.007809,2.354025
2020-10-13-16-06-08-119,-1365.043158,-2787.650414,15.950158,2.105389,-2.156944,-0.023012,0.010994,-0.007767,2.354027
2020-10-13-16-06-08-130,-1365.022214,-2787.671917,15.949899,2.104770,-2.157714,-0.027216,0.010729,-0.007781,2.354011
2020-10-13-16-06-08-140,-1365.001275,-2787.693433,15.949591,2.103919,-2.158937,-0.033038,0.010703,-0.007777,2.354001
2020-10-13-16-06-08-150,-1364.980350,-2787.714951,15.949269,2.102789,-2.159806,-0.035775,0.010958,-0.007815,2.353980
2020-10-13-16-06-08-160,-1364.959476,-2787.736427,15.949026,2.102917,-2.159811,-0.029386,0.011180,-0.007818,2.353962
2020-10-13-16-06-08-170,-1364.938545,-2787.757964,15.948780,2.102533,-2.160630,-0.025392,0.011133,-0.007818,2.353940
2020-10-13-16-06-08-180,-1364.917619,-2787.779502,15.948556,2.102232,-2.161155,-0.022517,0.010917,-0.007794,2.353924
2020-10-13-16-06-08-190,-1364.896700,-2787.801047,15.948334,2.101989,-2.162180,-0.021998,0.010721,-0.007738,2.353917
2020-10-13-16-06-08-200,-1364.875850,-2787.822560,15.948120,2.099975,-2.162426,-0.022286,0.010845,-0.007761,2.353912
2020-10-13-16-06-08-210,-1364.854952,-2787.844114,15.947945,2.099227,-2.162787,-0.018365,0.011007,-0.007766,2.353901
2020-10-13-16-06-08-220,-1364.834055,-2787.865661,15.947833,2.099044,-2.162154,-0.011683,0.011068,-0.007788,2.353890
2020-10-13-16-06-08-230,-1364.813158,-2787.887215,15.947797,2.098421,-2.161595,-0.003433,0.010955,-0.007773,2.353881
2020-10-13-16-06-08-240,-1364.792341,-2787.908712,15.947799,2.096447,-2.160554,0.000597,0.010708,-0.007771,2.353871
2020-10-13-16-06-08-250,-1364.771484,-2787.930245,15.947827,2.094677,-2.159944,0.003818,0.010632,-0.007781,2.353865
2020-10-13-16-06-08-259,-1364.750622,-2787.951785,15.947886,2.094649,-2.160145,0.006520,0.010698,-0.007796,2.353855
2020-10-13-16-06-08-269,-1364.729761,-2787.973314,15.948011,2.095441,-2.160070,0.012391,0.010847,-0.007860,2.353832
2020-10-13-16-06-08-279,-1364.708940,-2787.994816,15.948226,2.095888,-2.159937,0.020007,0.010693,-0.007867,2.353836
2020-10-13-16-06-08-289,-1364.688083,-2788.016343,15.948431,2.095177,-2.159433,0.021660,0.010493,-0.007907,2.353820
2020-10-13-16-06-08-299,-1364.667234,-2788.037878,15.948654,2.094132,-2.159812,0.022809,0.010439,-0.007934,2.353811
2020-10-13-16-06-08-309,-1364.646382,-2788.059405,15.948899,2.094544,-2.159919,0.024461,0.010645,-0.008008,2.353796
2020-10-13-16-06-08-319,-1364.625579,-2788.080886,15.949197,2.094839,-2.158931,0.028274,0.010756,-0.008106,2.353780
2020-10-13-16-06-08-329,-1364.604723,-2788.102411,15.949504,2.094476,-2.158623,0.030774,0.010746,-0.008176,2.353763
2020-10-13-16-06-08-339,-1364.583872,-2788.123925,15.949813,2.093931,-2.157500,0.030959,0.010652,-0.008262,2.353742
2020-10-13-16-06-08-349,-1364.563024,-2788.145443,15.950100,2.093462,-2.157491,0.028728,0.010631,-0.008325,2.353713
2020-10-13-16-06-08-359,-1364.542252,-2788.166907,15.950363,2.092413,-2.157291,0.024587,0.010868,-0.008491,2.353700
2020-10-13-16-06-08-369,-1364.521416,-2788.188417,15.950630,2.092258,-2.157065,0.024463,0.011155,-0.008629,2.353679
2020-10-13-16-06-08-380,-1364.500570,-2788.209930,15.950922,2.092471,-2.156616,0.027150,0.011332,-0.008758,2.353653
2020-10-13-16-06-08-390,-1364.479749,-2788.231421,15.951220,2.091870,-2.156051,0.028647,0.011342,-0.008888,2.353620
2020-10-13-16-06-08-400,-1364.458981,-2788.252886,15.951446,2.090732,-2.156320,0.021265,0.011115,-0.008968,2.353589
2020-10-13-16-06-08-410,-1364.438161,-2788.274387,15.951618,2.090912,-2.156696,0.014180,0.011275,-0.009132,2.353547
2020-10-13-16-06-08-420,-1364.417329,-2788.295907,15.951746,2.091335,-2.157773,0.008953,0.011647,-0.009293,2.353505
2020-10-13-16-06-08-430,-1364.396507,-2788.317428,15.951881,2.091202,-2.158625,0.008813,0.012053,-0.009457,2.353476
2020-10-13-16-06-08-440,-1364.375742,-2788.338892,15.952017,2.090431,-2.157169,0.008675,0.011979,-0.009574,2.353464
2020-10-13-16-06-08-450,-1364.354933,-2788.360398,15.952079,2.089716,-2.156979,0.003737,0.012031,-0.009695,2.353434
2020-10-13-16-06-08-460,-1364.334118,-2788.381907,15.952093,2.089730,-2.156786,-0.001486,0.012255,-0.009819,2.353401
2020-10-13-16-06-08-470,-1364.313294,-2788.403417,15.952078,2.090341,-2.156667,-0.005090,0.012657,-0.009961,2.353375
2020-10-13-16-06-08-480,-1364.292550,-2788.424860,15.952094,2.088614,-2.154519,-0.003156,0.012918,-0.010077,2.353370
2020-10-13-16-06-08-490,-1364.271751,-2788.446344,15.952071,2.087938,-2.153715,-0.004125,0.013104,-0.010183,2.353343
2020-10-13-16-06-08-500,-1364.250953,-2788.467818,15.952046,2.087975,-2.153027,-0.004347,0.013214,-0.010276,2.353324
2020-10-13-16-06-08-509,-1364.230142,-2788.489301,15.952005,2.088816,-2.153335,-0.005539,0.013368,-0.010334,2.353309
2020-10-13-16-06-08-519,-1364.209397,-2788.510760,15.951948,2.088272,-2.155183,-0.007784,0.013611,-0.010434,2.353302
2020-10-13-16-06-08-529,-1364.188601,-2788.532251,15.951874,2.087956,-2.155317,-0.009146,0.013831,-0.010481,2.353284
2020-10-13-16-06-08-539,-1364.167790,-2788.553750,15.951768,2.088865,-2.155591,-0.012376,0.013939,-0.010510,2.353268
2020-10-13-16-06-08-549,-1364.146978,-2788.575254,15.951640,2.089423,-2.156245,-0.014994,0.014125,-0.010535,2.353262
2020-10-13-16-06-08-559,-1364.126227,-2788.596699,15.951525,2.089331,-2.155129,-0.015041,0.014479,-0.010590,2.353264
2020-10-13-16-06-08-569,-1364.105424,-2788.618181,15.951424,2.088133,-2.153399,-0.011724,0.014787,-0.010602,2.353262
2020-10-13-16-06-08-579,-1364.084630,-2788.639646,15.951363,2.086890,-2.151384,-0.006843,0.014933,-0.010552,2.353269
2020-10-13-16-06-08-589,-1364.063847,-2788.661096,15.951321,2.086175,-2.150228,-0.003983,0.014987,-0.010488,2.353274
2020-10-13-16-06-08-599,-1364.043101,-2788.682504,15.951288,2.087132,-2.149809,-0.004082,0.014907,-0.010388,2.353278
2020-10-13-16-06-08-609,-1364.022309,-2788.703952,15.951246,2.087280,-2.150167,-0.004646,0.015081,-0.010349,2.353279
2020-10-13-16-06-08-619,-1364.001522,-2788.725398,15.951231,2.086999,-2.150353,-0.002637,0.015345,-0.010300,2.353288
2020-10-13-16-06-08-630,-1363.980721,-2788.746853,15.951264,2.087438,-2.150677,0.002158,0.015527,-0.010232,2.353300
2020-10-13-16-06-08-640,-1363.959948,-2788.768264,15.951333,2.089614,-2.150307,0.005899,0.015440,-0.010157,2.353308
2020-10-13-16-06-08-650,-1363.939124,-2788.789723,15.951401,2.089819,-2.150475,0.007320,0.015343,-0.010071,2.353304
2020-10-13-16-06-08-660,-1363.918314,-2788.811167,15.951448,2.089558,-2.150437,0.004965,0.015203,-0.009979,2.353320
2020-10-13-16-06-08-670,-1363.897507,-2788.832613,15.951470,2.088410,-2.149750,0.001743,0.015254,-0.009913,2.353328
2020-10-13-16-06-08-680,-1363.876755,-2788.854015,15.951537,2.089003,-2.150138,0.004303,0.015657,-0.009851,2.353299
2020-10-13-16-06-08-690,-1363.855923,-2788.875467,15.951619,2.089678,-2.149300,0.007603,0.015663,-0.009782,2.353279
2020-10-13-16-06-08-700,-1363.835091,-2788.896905,15.951696,2.090627,-2.148531,0.007872,0.015322,-0.009645,2.353262
2020-10-13-16-06-08-710,-1363.814253,-2788.918348,15.951711,2.091649,-2.149213,0.002204,0.014938,-0.009504,2.353240
2020-10-13-16-06-08-720,-1363.793459,-2788.939766,15.951621,2.093089,-2.151268,-0.010018,0.015040,-0.009466,2.353215
2020-10-13-16-06-08-730,-1363.772611,-2788.961224,15.951531,2.093671,-2.152443,-0.012970,0.015395,-0.009416,2.353199
2020-10-13-16-06-08-740,-1363.751735,-2788.982690,15.951471,2.094112,-2.151000,-0.009761,0.015631,-0.009355,2.353188
2020-10-13-16-06-08-750,-1363.730870,-2789.004129,15.951439,2.094287,-2.149325,-0.005528,0.015494,-0.009231,2.353158
2020-10-13-16-06-08-759,-1363.710063,-2789.025528,15.951347,2.093626,-2.148880,-0.010905,0.014787,-0.009073,2.353115
2020-10-13-16-06-08-769,-1363.689202,-2789.046977,15.951175,2.093331,-2.149838,-0.019550,0.014657,-0.008984,2.353070
2020-10-13-16-06-08-779,-1363.668330,-2789.068438,15.950943,2.093542,-2.150461,-0.026846,0.014868,-0.008938,2.353028
2020-10-13-16-06-08-789,-1363.647479,-2789.089882,15.950724,2.093164,-2.150529,-0.027082,0.015358,-0.008951,2.352983
2020-10-13-16-06-08-799,-1363.626655,-2789.111281,15.950634,2.094068,-2.148812,-0.015080,0.015391,-0.008918,2.352928
2020-10-13-16-06-08-809,-1363.605777,-2789.132728,15.950493,2.094454,-2.148767,-0.013372,0.015027,-0.008856,2.352886
2020-10-13-16-06-08-819,-1363.584904,-2789.154173,15.950297,2.094685,-2.149428,-0.018758,0.014666,-0.008786,2.352838
2020-10-13-16-06-08-829,-1363.564034,-2789.175625,15.950039,2.094310,-2.150145,-0.026310,0.014692,-0.008801,2.352797
2020-10-13-16-06-08-839,-1363.543229,-2789.197027,15.949821,2.093204,-2.149198,-0.025118,0.015376,-0.008896,2.352751
2020-10-13-16-06-08-849,-1363.522346,-2789.218468,15.949626,2.093947,-2.147733,-0.020698,0.015597,-0.008922,2.352703
2020-10-13-16-06-08-859,-1363.501474,-2789.239889,15.949466,2.094452,-2.146624,-0.016120,0.015442,-0.008909,2.352652
2020-10-13-16-06-08-869,-1363.480586,-2789.261318,15.949296,2.095246,-2.146601,-0.015906,0.015108,-0.008867,2.352608
2020-10-13-16-06-08-880,-1363.459762,-2789.282722,15.949032,2.095220,-2.148591,-0.025758,0.015143,-0.008907,2.352592
